timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_1,temp_2,proximidad,voltaje,event,extra
1785863330092,0.8267748566528633,0.8186127685122856,1.5083429440280458,13.635317173257615,-2.163584890123584,13.090076194412246,3.7690389931464017,3.9484700216913335,111.11723846753868,1.7298660634797582,,1.0148401602555959
1785863330204,0.29777886628373074,0.40521483778102185,3.178771690964346,53.98181735622338,-9.996399729566116,29.35560270862556,11.678125985703884,12.96856750975659,398.8096029598427,3.979974942434291,,7.5041357037387595
1785863330307,-0.36000296677283855,0.09521040297912298,5.501750951749578,95.99873281202309,-29.530392203252084,8.596421653430337,21.682971798561034,23.49465450287421,738.6088177242631,6.910902773644631,,26.89520458598875
1785863330424,-0.6520419614216111,-0.14034040086552252,7.501042935335068,100.06893140357187,-44.0092835120976,-53.00382080821956,30.455807339394628,29.569486480261464,1072.3448158934075,9.32800028151341,,50.49479837817373
1785863330540,-0.46431420136921986,-0.37799363730190727,8.870706336645723,86.99599144321654,-31.960043644128582,-106.39849241452474,36.85348910656004,32.118473104223526,1365.9931354227672,10.920602524711535,,68.59923311585888
1785863330655,-0.08777332997853997,-0.3053696916725074,9.623305743896884,97.2893575853435,-32.09845414745894,-97.83483536921304,40.215292360215294,34.79408473458316,1357.7339068061283,11.824080451652645,,78.62143987725173
1785863330772,0.3640681118690151,-0.1209529935863499,9.877437421538037,123.55503848391386,-51.45462391134723,-45.640724290516296,39.63934820794468,37.69583694580274,961.5875839485367,12.209427646581098,,78.51867037161944
1785863330890,0.8201893328652744,-0.17576885584147955,9.876455489178493,152.33902707807624,-59.5089307992006,-27.86789459741881,36.4620725726339,38.367982486644046,605.8107141099347,12.202714043728864,,68.16336889234499
1785863331003,1.098613517006671,-0.20736339510485854,9.774407058139044,182.29344342235734,-68.07869759187001,-38.2165593349458,34.886853320799446,36.91238906877142,682.0061151716858,12.001566398995188,,51.806535341176556
1785863331114,1.099112691369897,-0.15440381714895818,9.676723234712902,199.52727401810046,-92.70918457348408,-37.65943306449377,35.88538167782958,35.5142263739121,1038.6726705044157,11.791293767391426,,39.51186874129641
1785863331223,1.005458058856181,-0.1422140750626419,9.693878311487023,195.93923641460742,-111.71921610313272,-56.216706662262396,36.35818254112602,34.88870352251416,1084.9591958479077,11.725729490939056,,33.677909216468976
1785863331339,0.9175662435517595,0.032930377393253454,9.771820826306257,187.6292577713216,-111.17212508539491,-74.24122119930401,34.19898227035305,34.75360510526511,884.3744825342374,11.729497046786095,,27.65730106939595
1785863331456,0.5648337980131737,0.3302798666067007,9.74967501507102,169.3271538865856,-110.22542423151177,-59.07306304783344,30.815463182695353,35.869236189464274,986.257490436464,11.708927766864464,,20.014407838888353
1785863331560,0.14567153470256206,0.5193266865395144,9.683890991250845,113.47406598329536,-84.82013837848785,-26.66452539093924,29.274936386275268,37.88886795567947,1034.6242139267529,11.692631413493759,,17.55773116156806
1785863331674,-0.06194270136624991,0.5050660095964257,9.626409780698719,57.37409631195056,-27.997730806430408,28.662593501838725,30.74632438342256,39.805537771697324,834.9799310176829,11.583336778334944,,22.901882847680987
1785863331780,-0.327632320919151,0.37349219332741934,9.432988319088103,31.694165232406625,17.94337620305447,98.35504532903386,33.293372030528204,41.94098064123289,927.0073302624377,11.459071327380757,,28.24479396073353
1785863331891,-0.7143799826290941,0.1607279797434777,9.218033868785776,6.937172826947412,37.661919594163464,138.85877548882894,33.911499219080234,44.05261446846515,1174.9432397990854,11.560473845091567,,33.97292620291546
1785863331999,-1.0988233912598138,-0.07421543846397882,9.212868274018764,-21.31649748758547,19.830899968575515,124.71070017639498,32.14327492547324,44.96541711800626,1174.3779565793598,11.785008905291221,,42.66334893337405
1785863332108,-1.307351889614018,-0.15771872761589706,9.316541320150458,-27.692986242901704,-5.051726017566802,94.98991691396135,30.54229243413169,44.237868129681736,1150.2693355955303,11.875671275918156,,50.71810305417899
1785863332209,-1.1424716761486045,-0.13674922163621928,9.419766495629466,5.327393392214442,-12.47812426307534,65.49294064310753,31.07272044571288,41.820688920815,1319.436515792374,11.805661837512861,,54.95832377745458
1785863332323,-0.8165349908303332,0.0603093938966891,9.58338832351914,29.47584648987293,-35.82974668060314,21.156378970059873,32.509864742101456,36.927820080785864,1584.5814269574253,11.690240501156525,,51.87665012709381
1785863332439,-0.6068331898761752,0.41753154978732626,9.742093883249966,-5.550148491271973,-73.32310123316404,11.386895529090868,33.01344118550739,31.539233261778232,1611.5423499940307,11.591263488613004,,47.037050197059585
1785863332540,-0.3986236461131245,0.6020178591812667,9.808661744634469,-55.19929968714047,-104.71572046171872,59.973496111544755,33.9279956647617,28.887356457102108,1311.678905071447,11.556135678428484,,46.07616453779246
